building_id,site,country,usage,sqm,has_chilledwater,coverage,median_kw,p99_over_median,corr_temp,pass_chw,pass_cov,pass_load,pass_corr,passes_rule,heating_dominated
Lamb_office_Joanna,Lamb,UK,Office,1103.0,False,0.17931139549055455,1.5,1.5999999999999999,-0.421064757598937,True,False,False,False,False,False
Lamb_office_Raymond,Lamb,UK,Office,1805.0,False,0.9964960390006093,6.1,6.170163934426247,-0.05896261040142145,True,True,False,False,False,False
Lamb_office_Kerry,Lamb,UK,Office,3962.0,False,0.7339274832419257,1.6,9.625,0.09864350657756756,True,False,False,True,False,False
Lamb_office_Callie,Lamb,UK,Office,689.0,False,0.9982480195003047,4.45,1.7573033707865169,-0.009977436190825603,True,True,False,False,False,False
Lamb_office_Bertha,Lamb,UK,Office,5336.0,False,1.0,0.0475,3864.6947368421042,-0.11881439035342053,True,True,False,False,False,False
Lamb_assembly_Queen,Lamb,UK,Entertainment/public assembly,522.0,False,0.8778945764777575,0.8,5.999999999999999,0.02157265402019203,True,False,False,True,False,False
Lamb_education_Ruben,Lamb,UK,Education,1578.0,False,0.9180377818403412,4.2,6.4523809523809526,0.019538601057031205,True,False,False,True,False,False
Lamb_education_Manuel,Lamb,UK,Education,2844.0,False,0.9964960390006093,6.2,6.82258064516129,0.011665092845234887,True,True,False,True,False,False
Lamb_education_Mae,Lamb,UK,Education,11247.0,False,1.0,49.0,3.836183673469387,-0.18723157067676705,True,True,True,False,False,True
Lamb_education_Princess,Lamb,UK,Education,1769.0,False,0.9943631931748934,5.6,6.544107142857132,-0.06743436142941067,True,True,False,False,False,False
Lamb_education_Bettye,Lamb,UK,Education,2692.0,False,0.9982480195003047,6.35,7.420157480314954,0.01114370749546339,True,True,False,True,False,False
Lamb_education_Aldo,Lamb,UK,Education,736.0,False,0.7377361365021329,1.1,8.909090909090908,0.1113413077217036,True,False,False,True,False,False
Lamb_education_Lucas,Lamb,UK,Education,1737.0,False,1.0,3.468,8.174039792387543,-0.03842019117106957,True,True,False,False,False,False
Lamb_education_Freddy,Lamb,UK,Education,1205.0,False,0.9927635588056063,2.4,6.208333333333334,-0.10238943163035318,True,True,False,False,False,False
Lamb_education_Moses,Lamb,UK,Education,1295.0,False,0.9180377818403412,4.0,6.812249999999994,0.07652828903967443,True,False,False,True,False,False
Lamb_education_Sara,Lamb,UK,Education,8711.0,False,1.0,20.6,8.53266990291262,-0.11133188098110876,True,True,False,False,False,False
Lamb_education_Phil,Lamb,UK,Education,1014.0,False,0.9177330895795247,2.3,7.260869565217392,0.1102492156180477,True,False,False,True,False,False
Lamb_education_Sabrina,Lamb,UK,Education,1065.0,False,0.9138482632541134,1.6,10.562499999999998,0.06688338422760454,True,False,False,True,False,False
Lamb_education_Darrel,Lamb,UK,Education,11954.9,False,1.0,27.4,5.929671532846714,-0.07760720744387252,True,True,False,False,False,False
Lamb_education_Isabelle,Lamb,UK,Education,2253.0,False,0.9964960390006093,11.4,4.859649122807017,-0.10444723757287516,True,True,False,False,False,False
Lamb_education_Norris,Lamb,UK,Education,3211.0,False,0.9180377818403412,5.3,9.20754716981132,0.01589059496213346,True,False,False,True,False,False
Lamb_education_Logan,Lamb,UK,Education,2152.0,False,0.8559567336989641,2.5,7.12,-0.1313093092559469,True,False,False,False,False,False
Lamb_education_Rick,Lamb,UK,Education,1584.0,False,0.9964960390006093,3.6,12.50527777777779,-0.11080611816090992,True,True,False,False,False,False
Lamb_education_Gabriel,Lamb,UK,Education,2193.0,False,0.9964198659354052,6.2,5.483870967741935,-0.022437233574254624,True,True,False,False,False,False
Lamb_education_Gabrielle,Lamb,UK,Education,2572.0,False,1.0,3.3455000000000004,7.656173965027648,-0.00016769994376613148,True,True,False,False,False,False
Lamb_education_Kayla,Lamb,UK,Education,2418.0,False,0.9180377818403412,5.5,6.527272727272727,0.08308502559176949,True,False,False,True,False,False
Lamb_education_Hubert,Lamb,UK,Education,1047.0,False,0.9968769043266301,5.7,6.663649122807015,-0.32009781761369066,True,True,False,False,False,False
Lamb_education_Harold,Lamb,UK,Education,1188.0,False,0.93639549055454,4.4,7.636363636363636,-0.07643936461733368,True,False,False,False,False,False
Lamb_education_Dolly,Lamb,UK,Education,2154.0,False,0.9178092626447288,2.4,11.458333333333334,0.05730261078591946,True,False,False,True,False,False
Lamb_education_Antonio,Lamb,UK,Education,9516.0,False,1.0,26.9,5.557620817843866,-0.10101342837343706,True,True,False,False,False,False
Lamb_education_Lawrence,Lamb,UK,Education,2143.0,False,1.0,5.5,6.618181818181818,-0.028135518188957393,True,True,False,False,False,False
Lamb_education_Hellen,Lamb,UK,Education,1123.0,False,0.9179616087751371,1.8,9.388888888888888,0.03419853842879127,True,False,False,True,False,False
Lamb_education_Daniel,Lamb,UK,Education,1432.0,False,0.9964198659354052,4.987,6.600721876879891,-0.07196788526992211,True,True,False,False,False,False
Lamb_education_Renae,Lamb,UK,Education,6993.0,False,0.1723034734917733,14.1,1.4680851063829787,0.20406946534460635,True,False,False,True,False,False
Lamb_education_Wilbert,Lamb,UK,Education,2215.0,False,0.9180377818403412,3.4,16.264705882352942,0.0004427815885438971,True,False,False,True,False,False
Lamb_education_Salvador,Lamb,UK,Education,2570.0,False,0.9180377818403412,4.0,9.2,0.055842006033786154,True,False,False,True,False,False
Lamb_education_Sylvester,Lamb,UK,Education,2132.0,False,0.9179616087751371,1.7,7.8235294117647065,0.038261092039526455,True,False,False,True,False,False
Lamb_education_Dwayne,Lamb,UK,Education,1391.0,False,0.9982480195003047,3.992,5.927805611222444,0.034423793507557164,True,True,False,True,False,False
Lamb_education_Marc,Lamb,UK,Education,811.0,False,0.9179616087751371,3.7,19.2972972972973,-0.26053985862082013,True,False,False,False,False,False
Lamb_education_Stefan,Lamb,UK,Education,2151.0,False,0.9964960390006093,4.9,9.857142857142856,-0.091323716469102,True,True,False,False,False,False
Lamb_education_Hui,Lamb,UK,Education,3462.0,False,0.996267519804997,7.0,10.357142857142858,-0.1276285724082124,True,True,False,False,False,False
Lamb_education_Randal,Lamb,UK,Education,2678.0,False,0.9180377818403412,4.6,6.826086956521739,0.09097464695786156,True,False,False,True,False,False
Lamb_education_Bert,Lamb,UK,Education,2403.0,False,0.9180377818403412,3.5,7.714285714285714,0.04470027984230526,True,False,False,True,False,False
Lamb_education_Maxwell,Lamb,UK,Education,2635.0,False,0.9964960390006093,4.9,7.313877551020428,-0.08824546817780211,True,True,False,False,False,False
Lamb_education_Sunny,Lamb,UK,Education,1691.0,False,0.9977909811090798,3.194,9.581102066374452,-0.028918870702480823,True,True,False,False,False,False
Lamb_education_Junior,Lamb,UK,Education,11285.0,False,0.9987050578915295,36.6,4.7565573770491785,-0.11420349203122435,True,True,False,False,False,False
Lamb_education_Augustine,Lamb,UK,Education,2939.0,False,0.9964960390006093,3.5,9.799999999999999,-0.055643318594853955,True,True,False,False,False,False
Lamb_education_Terina,Lamb,UK,Education,14868.0,False,1.0,81.45,3.5122529158993245,-0.11792172699306469,True,True,True,False,False,True
Lamb_education_Camille,Lamb,UK,Education,6382.0,False,0.7848872638634978,24.3,4.839382716049379,0.09016512367104348,True,False,False,True,False,False
Lamb_education_Ira,Lamb,UK,Education,1048.0,False,0.8430834856794638,2.4,7.958333333333334,-0.08922779641370268,True,False,False,False,False,False
Lamb_education_Nathan,Lamb,UK,Education,2937.0,False,0.9179616087751371,2.8,9.321428571428573,0.05676378070572733,True,False,False,True,False,False
Lamb_education_Lemuel,Lamb,UK,Education,1589.0,False,0.9180377818403412,7.9,5.1454430379746805,-0.16926997703636357,True,False,False,False,False,False
Lamb_education_Williams,Lamb,UK,Education,8255.0,False,1.0,15.9,8.867924528301886,-0.026258955649729413,True,True,False,False,False,False
Lamb_education_Hilary,Lamb,UK,Education,1281.0,False,0.9964198659354052,2.4,10.966666666666697,-0.18610150360635902,True,True,False,False,False,False
Lamb_education_Armando,Lamb,UK,Education,11200.9,False,1.0,29.2,5.786746575342464,-0.10543539586805782,True,True,False,False,False,False
Lamb_education_Ellen,Lamb,UK,Education,2061.0,False,0.9180377818403412,4.2,6.238095238095237,0.059701619980267594,True,False,False,True,False,False
Lamb_education_Domitila,Lamb,UK,Education,12924.0,False,1.0,40.8,5.1243382352941165,-0.055469534455686184,True,True,True,False,False,True
Lamb_education_Maritza,Lamb,UK,Education,2815.0,False,0.9180377818403412,4.6,4.130434782608696,0.07396948069528413,True,False,False,True,False,False
Lamb_education_Faith,Lamb,UK,Education,1597.0,False,0.9180377818403412,4.3,7.8604651162790695,0.04755326465069691,True,False,False,True,False,False
Lamb_education_Patsy,Lamb,UK,Education,2991.0,False,0.9964960390006093,5.3,6.528301886792454,-0.05179535405558553,True,True,False,False,False,False
Lamb_education_Eula,Lamb,UK,Education,2927.0,False,1.0,0.7001,8.713183830881304,0.045935044291249186,True,True,False,True,False,False
Lamb_education_Nichol,Lamb,UK,Education,4373.0,False,0.9472120658135283,1.1,13.272727272727272,0.01618169865893534,True,False,False,True,False,False
Lamb_education_Mckenzie,Lamb,UK,Education,11710.0,False,1.0,28.6,5.257797202797201,-0.12486494463328707,True,True,False,False,False,False
Lamb_education_Wanda,Lamb,UK,Education,1086.0,False,0.9178092626447288,2.8,7.3571428571428585,-0.010557914600076648,True,False,False,False,False,False
Lamb_education_Debby,Lamb,UK,Education,2961.0,False,0.9180377818403412,5.0,10.509799999999995,0.06886062978629647,True,False,False,True,False,False
Lamb_education_Hillary,Lamb,UK,Education,2238.0,False,0.9430225472273004,4.1,8.341463414634148,-0.12497773925917315,True,False,False,False,False,False
Lamb_education_Larissa,Lamb,UK,Education,2555.0,False,0.9930682510664229,4.9,7.244897959183673,0.0026247346176399957,True,True,False,True,False,False
Lamb_education_Fred,Lamb,UK,Education,2708.0,False,0.9180377818403412,5.5,6.236363636363635,0.01872586306165607,True,False,False,True,False,False
Lamb_education_Carlton,Lamb,UK,Education,3323.0,False,0.9180377818403412,7.8,6.589743589743589,-0.037233993678512115,True,False,False,False,False,False
Lamb_education_Rodrigo,Lamb,UK,Education,6149.0,False,1.0,28.0,3.6668928571428556,-0.02572554141376568,True,True,False,False,False,False
Lamb_education_Marty,Lamb,UK,Education,1201.0,False,0.9175807434491164,2.5,10.52,0.09192203979925412,True,False,False,True,False,False
Lamb_education_Heidi,Lamb,UK,Education,2164.0,False,0.9180377818403412,4.8,7.104166666666667,0.10983527452591306,True,False,False,True,False,False
Lamb_education_Jane,Lamb,UK,Education,2777.0,False,0.9179616087751371,7.5,5.88,0.024086038170643424,True,False,False,True,False,False
Lamb_education_Garry,Lamb,UK,Education,3157.0,False,0.9964960390006093,5.3,8.20754716981132,-0.04125765375720437,True,True,False,False,False,False
Lamb_education_Alina,Lamb,UK,Education,1877.0,False,0.7687385740402194,3.5,6.6571428571428575,-0.02762135985106151,True,False,False,False,False,False
Lamb_education_Felipe,Lamb,UK,Education,9005.0,False,0.9570383912248629,22.0,5.853363636363627,-0.2839264078889756,True,False,False,False,False,False
Lamb_education_Vaughn,Lamb,UK,Education,2619.0,False,0.9180377818403412,3.8,8.81578947368421,-0.010442042221892527,True,False,False,False,False,False
Lamb_education_Luz,Lamb,UK,Education,14474.9,False,1.0,68.0,3.4588235294117644,-0.05113713058043396,True,True,True,False,False,True
Lamb_education_Leopoldo,Lamb,UK,Education,3984.0,False,0.9180377818403412,4.5,8.133333333333333,0.050838361262519935,True,False,False,True,False,False
Lamb_education_Robin,Lamb,UK,Education,8794.0,False,1.0,30.5,5.275147540983601,-0.0964450651991994,True,True,False,False,False,False
Lamb_education_Kasha,Lamb,UK,Education,2335.0,False,0.917885435709933,2.3,17.043478260869566,0.01604559216419338,True,False,False,True,False,False
Lamb_education_Traci,Lamb,UK,Education,1374.0,False,0.8296008531383303,0.9,15.666666666666666,0.06755742129358719,True,False,False,True,False,False
Lamb_education_Lazaro,Lamb,UK,Education,8866.0,False,1.0,15.9,6.782767295597479,0.002694848256093259,True,True,False,True,False,False
Lamb_education_Philomena,Lamb,UK,Education,12732.0,False,0.9990859232175503,30.4,4.679934210526319,-0.15669432503159222,True,True,False,False,False,False
Lamb_education_Willetta,Lamb,UK,Education,3528.0,False,1.0,0.0004,1.0,3.6021386024509266e-16,True,True,False,True,False,False
Lamb_education_Chet,Lamb,UK,Education,1078.0,False,0.9179616087751371,1.8,6.166666666666666,0.02771789351746012,True,False,False,True,False,False
Lamb_education_Emilie,Lamb,UK,Education,1303.0,False,0.9180377818403412,2.6,6.846153846153846,0.07380886250984336,True,False,False,True,False,False
Lamb_education_Felicia,Lamb,UK,Education,2182.0,False,0.9179616087751371,3.1,6.483870967741936,-0.06413784770611967,True,False,False,False,False,False
Lamb_assembly_Librada,Lamb,UK,Entertainment/public assembly,2957.0,False,1.0,16.9,11.748284023668635,-0.0941447457885589,True,True,False,False,False,False
Lamb_assembly_Rosa,Lamb,UK,Entertainment/public assembly,1132.0,False,1.0,11.5029,67.38935398899407,0.15906773281974929,True,True,False,True,False,False
Lamb_assembly_Katelyn,Lamb,UK,Entertainment/public assembly,4519.0,False,1.0,19.3,5.160621761658031,-0.03466681682346553,True,True,False,False,False,False
Lamb_warehouse_Allan,Lamb,UK,Warehouse/storage,1457.0,False,0.9180377818403412,18.2,2.197802197802198,-0.3015896522161916,True,False,False,False,False,False
Peacock_education_Anita,Peacock,USA,Education,1255.3,True,0.9970292504570384,12.8833,1.7968998626128398,-0.11460805335548331,False,True,False,False,False,False
Peacock_office_Burl,Peacock,USA,Office,1661.0,False,0.9993144424131627,61.9,1.3249385137318255,-0.38620975487306797,True,True,True,False,False,True
Peacock_office_Glenn,Peacock,USA,Office,2179.3,False,0.2319469835466179,66.4333,2.5253404542601374,0.19844074295497977,True,False,True,True,False,False
Peacock_education_Patience,Peacock,USA,Education,2836.4,True,0.9991620962827544,22.6167,2.2710664243678345,0.05924188774634027,False,True,False,True,False,False
Peacock_office_Norman,Peacock,USA,Office,3044.1,True,0.9985527117611213,34.8833,1.780585552398999,0.06304316464675586,False,True,False,True,False,False
Peacock_lodging_Francesca,Peacock,USA,Lodging/residential,3338.6,False,0.9988574040219378,41.3333,1.463710857831337,0.12021216520373376,True,True,True,True,True,False
Peacock_education_Pasquale,Peacock,USA,Education,3343.6,True,0.9971054235222425,185.45,1.1846958047991374,-0.25403745630468155,False,True,True,False,False,False
Peacock_office_Jonathon,Peacock,USA,Office,3482.5,True,0.22798598415600244,30.5833,1.9843717322852665,0.24201498112845327,False,False,False,True,False,False
Peacock_public_Linda,Peacock,USA,Public services,3592.7,True,0.00015234613040828764,4.59165,1.958656909825444,,False,False,False,False,False,False
Peacock_education_Yolanda,Peacock,USA,Education,3675.1,True,0.9996953077391835,36.82495,1.508021327931199,0.2537515280340048,False,True,False,True,False,False
Peacock_office_Julian,Peacock,USA,Office,3913.9,True,0.9991620962827544,22.3667,2.4141839430939744,0.08619952130651004,False,True,False,True,False,False
Peacock_lodging_Chloe,Peacock,USA,Lodging/residential,4120.4,False,0.9968769043266301,32.6,1.8507147239263804,-0.19197480830013555,True,True,False,False,False,False
Peacock_education_Bianca,Peacock,USA,Education,4349.1,False,0.23796465569774528,172.375,1.257114668600435,-0.015986975517635414,True,False,True,False,False,False
Peacock_lodging_Terrie,Peacock,USA,Lodging/residential,4367.1,False,0.9968769043266301,41.0,1.5861780487804877,-0.24122180327126744,True,True,True,False,False,True
Peacock_lodging_Nova,Peacock,USA,Lodging/residential,4507.6,False,0.9983241925655089,18.6667,2.160708641591712,-0.24093761119361845,True,True,False,False,False,False
Peacock_office_Dara,Peacock,USA,Office,4644.2,True,0.9971054235222425,174.76665000000003,1.6062476794056528,0.032116605229875805,False,True,True,True,False,False
Peacock_assembly_Socorro,Peacock,USA,Entertainment/public assembly,4880.6,False,0.9990859232175503,13.0084,5.233482211494112,0.1259859472399291,True,True,False,True,False,False
Peacock_education_Shelly,Peacock,USA,Education,4984.3,False,0.9862888482632541,112.0167,1.2578481601404077,-0.16467404016763063,True,True,True,False,False,True
Peacock_office_Naomi,Peacock,USA,Office,5072.2,True,0.2315661182205972,179.0917,1.4914929781782185,0.10529969029018028,False,False,True,True,False,False
Peacock_education_Robbie,Peacock,USA,Education,5416.9,False,0.9996953077391835,44.4833,1.9656477824262144,0.12506180643168427,True,True,True,True,True,False
Peacock_assembly_Russ,Peacock,USA,Entertainment/public assembly,5440.6,True,0.9967245581962219,144.2333,1.2084773211179387,-0.03272471737856097,False,True,True,False,False,False
Peacock_office_Annie,Peacock,USA,Office,6021.8,False,0.9993144424131627,62.6333,2.772438846428338,0.14372834622646097,True,True,True,True,True,False
Peacock_office_Major,Peacock,USA,Office,6507.1,True,0.98088056063376,199.0,1.4393402010050251,-0.150573533164784,False,True,True,False,False,False
Peacock_education_Joshua,Peacock,USA,Education,7054.0,False,0.9929159049360147,458.7,1.2379267015478526,-0.11032013910166405,True,True,True,False,False,True
Peacock_education_Forest,Peacock,USA,Education,7178.0,True,0.9969530773918343,88.3,1.500401710079275,0.26836279218868886,False,True,True,True,False,False
Peacock_education_Dustin,Peacock,USA,Education,7462.4,True,0.996800731261426,44.85,1.6192128205128202,0.11938026691270623,False,True,True,True,False,False
Peacock_lodging_James,Peacock,USA,Lodging/residential,7702.7,True,0.9944393662400975,61.7667,1.5470520523194529,-0.09986371062567184,False,True,True,False,False,False
Peacock_lodging_Mathew,Peacock,USA,Lodging/residential,8669.1,False,0.996267519804997,55.45,1.5612989359783584,-0.2329914644265797,True,True,True,False,False,True
Peacock_lodging_Matthew,Peacock,USA,Lodging/residential,8686.4,True,0.9992382693479586,60.7167,1.366409258078914,-0.40354711966891865,False,True,True,False,False,False
Peacock_office_Elton,Peacock,USA,Office,9694.9,False,0.9981718464351006,156.8833,1.3873337633769816,-0.0041617952047401,True,True,True,False,False,True
Peacock_office_Effie,Peacock,USA,Office,9723.9,True,0.9992382693479586,80.3,1.9420216562889165,0.2704501486471125,False,True,True,True,False,False
Peacock_lodging_Wes,Peacock,USA,Lodging/residential,9828.3,True,0.9991620962827544,168.05,1.4475376376078548,-0.11575630930763328,False,True,True,False,False,False
Peacock_assembly_Dena,Peacock,USA,Entertainment/public assembly,10065.0,True,0.9968769043266301,220.3667,1.73914497063304,0.1392653066546162,False,True,True,True,False,False
Peacock_lodging_Sergio,Peacock,USA,Lodging/residential,10498.0,True,0.9992382693479586,97.0958,1.5227637755701071,-0.10252071761737959,False,True,True,False,False,False
Peacock_education_Ophelia,Peacock,USA,Education,11226.0,True,0.9991620962827544,694.0,1.1516963976945247,-0.26651369433997085,False,True,True,False,False,False
Peacock_lodging_Lou,Peacock,USA,Lodging/residential,11895.7,False,0.999466788543571,121.0333,1.3283393908949024,-0.15651831677657885,True,True,True,False,False,True
Peacock_education_Karyn,Peacock,USA,Education,12016.4,False,0.9988574040219378,466.35,1.1292934577034415,-0.005192263939947981,True,True,True,False,False,True
Peacock_assembly_Mamie,Peacock,USA,Entertainment/public assembly,13295.3,True,0.23925959780621572,144.2333,1.2206613867948664,0.22860599867522463,False,False,True,True,False,False
Peacock_education_Lyle,Peacock,USA,Education,17727.5,True,0.9992382693479586,642.725,1.5417726694931735,0.11465382831632015,False,True,True,True,False,False
Peacock_education_Weldon,Peacock,USA,Education,22419.7,True,0.2406307129798903,663.75,1.2659354064030133,0.17462257457574437,False,False,True,True,False,False
Peacock_education_Gilberto,Peacock,USA,Education,23225.8,False,0.9987812309567337,1015.0735,1.2073298495133602,0.30801064013102664,True,True,False,True,False,False
Peacock_education_Lucie,Peacock,USA,Education,23876.1,True,0.22829067641681902,831.9167,1.2935813982337414,0.5304893003406453,False,False,False,True,False,False
Peacock_lodging_Jamaal,Peacock,USA,Lodging/residential,25900.9,True,0.9991620962827544,228.4,1.4027787740805602,0.04888853097996866,False,True,True,True,False,False
Peacock_public_Kelvin,Peacock,USA,Public services,37324.1,True,0.9991620962827544,283.5,1.7981704691358025,-0.2078627370070548,False,True,True,False,False,False
Peacock_education_Karl,Peacock,USA,Education,44381.9,False,0.24024984765386959,87.67085,1.3739304569306667,0.0947183740811296,True,False,True,True,False,False
Moose_education_Sasha,Moose,Canada,Education,8000.0,True,0.6634673979280926,2.6694,3.2305945156214873,-0.2907804501852322,False,False,False,False,False,False
Moose_education_Ricardo,Moose,Canada,Education,14000.0,True,1.0,299.0391,1.4526538502824546,-0.3573901050331223,False,True,True,False,False,False
Moose_education_Lori,Moose,Canada,Education,14000.0,True,0.9997714808043876,198.1835,1.4479337179936775,-0.819395646738668,False,True,True,False,False,False
Moose_education_Gladys,Moose,Canada,Education,67999.9,True,0.9997714808043876,1077.3786,1.4936599891625841,0.030232158817550862,False,True,False,True,False,False
Moose_education_Maria,Moose,Canada,Education,35999.9,True,0.997867154174284,609.7935500000001,1.7299110674424187,0.0748127790367763,False,True,True,True,False,False
Moose_education_Marlon,Moose,Canada,Education,21000.0,True,0.999466788543571,160.1862,2.1051698585770806,-0.16569295889199923,False,True,True,False,False,False
Moose_education_Clark,Moose,Canada,Education,70999.9,True,0.999466788543571,733.3061,1.8769544941737155,0.05965512663250833,False,True,True,True,False,False
Moose_education_Rene,Moose,Canada,Education,37999.9,True,0.999466788543571,309.503,3.239656933858476,0.011837027553388245,False,True,True,True,False,False
Moose_education_Leland,Moose,Canada,Education,48999.9,True,0.6483851310176721,1384.865,2.8879512443451167,-0.654379110262503,False,False,False,False,False,False
Moose_education_Marina,Moose,Canada,Education,6000.0,True,0.999466788543571,35.1139,1.7845599605854081,0.004842506310038401,False,True,False,True,False,False
Moose_education_Abbie,Moose,Canada,Education,45000.0,True,0.9993906154783668,1139.8092499999998,1.5319568480427757,0.03382473213696905,False,True,False,True,False,False
Moose_education_Florence,Moose,Canada,Education,26999.9,True,0.5693174893357709,234.97655,2.8076227180967632,0.04427548536928143,False,False,True,True,False,False
Moose_education_Diane,Moose,Canada,Education,16999.9,True,0.444393662400975,1391.10525,1.1534203468788575,-0.042224603441612524,False,False,False,False,False,False
Gator_office_Carrie,Gator,USA,Office,24987.5,False,0.9559719683120049,972.5833,1.3186959924152513,0.07825172846210057,True,False,False,True,False,False
Gator_office_Lucy,Gator,USA,Office,16315.4,False,0.9047836684948203,355.4167,1.413481696273698,-0.08628625913651486,True,False,True,False,False,False
Gator_assembly_Lelia,Gator,USA,Entertainment/public assembly,297.3,False,0.9140006093845217,3.7917,2.3078919745760524,0.34424077902915484,True,False,False,True,False,False
Gator_other_Elfriede,Gator,USA,Other,2665.7,False,0.9541438147471054,55.1667,1.729606809905251,0.16383591180674983,True,False,True,True,False,False
Gator_assembly_Maurine,Gator,USA,Entertainment/public assembly,278.7,False,0.9559719683120049,5.125,11.276429268292683,-0.11599513856652141,True,False,False,False,False,False
Gator_other_Refugio,Gator,USA,Other,869.3,False,0.8938909201706277,0.25,3.6668,0.2823034271307722,True,False,False,True,False,False
Gator_assembly_Milton,Gator,USA,Entertainment/public assembly,48.3,False,0.7695003046922608,0.4583,10.000654593061315,-0.12336703814292575,True,False,False,False,False,False
Gator_assembly_Beryl,Gator,USA,Entertainment/public assembly,4136.8,False,0.6489183424741012,0.875,4.2380571428571425,0.06510725488784311,True,False,False,True,False,False
Gator_assembly_Joni,Gator,USA,Entertainment/public assembly,346.4,False,0.9358622790981109,3.3333,5.262562625626256,-0.12300377469614555,True,False,False,False,False,False
Gator_public_Jolene,Gator,USA,Public services,811.4,False,0.7020109689213894,6.5,2.051276923076923,0.18705539372814498,True,False,False,True,False,False
Gator_public_Ross,Gator,USA,Public services,450.4,False,0.8847501523461304,7.8333,2.978731824390742,0.017125252216361676,True,False,False,True,False,False
Gator_assembly_Regina,Gator,USA,Entertainment/public assembly,919.2,False,0.9139244363193175,21.02085,1.278789820582904,0.19253252086697242,True,False,False,True,False,False
Gator_assembly_Elliot,Gator,USA,Entertainment/public assembly,100.3,False,0.0018281535648994515,0.3333,1.0,,True,False,False,False,False,False
Gator_public_Clara,Gator,USA,Public services,523.0,False,0.912096282754418,11.25,1.8861830222222238,0.21569232157415713,True,False,False,True,False,False
Gator_public_Philip,Gator,USA,Public services,406.1,False,0.9012035344302255,2.25,2.6852,0.4007518315745975,True,False,False,True,False,False
Gator_assembly_Alexa,Gator,USA,Entertainment/public assembly,61.9,False,0.6177635588056063,0.2917,2.4281796366129584,-0.10321831898588522,True,False,False,False,False,False
Gator_assembly_Daisy,Gator,USA,Entertainment/public assembly,33.1,False,0.9012797074954296,3.1667,1.9604951526826033,-0.25976587078057584,True,False,False,False,False,False
Gator_assembly_Lera,Gator,USA,Entertainment/public assembly,91.4,False,0.51911943936624,0.375,4.444533333333333,0.07618410634851532,True,False,False,True,False,False
Gator_public_Beulah,Gator,USA,Public services,338.9,False,0.9559719683120049,7.375,1.694915254237288,0.37390202963357755,True,False,False,True,False,False
Gator_public_Tiffany,Gator,USA,Public services,590.0,False,0.9029555149299208,14.6667,1.4659057593050924,0.40124790539987626,True,False,False,True,False,False
Gator_assembly_Lilli,Gator,USA,Entertainment/public assembly,60.2,False,0.9157525898842169,2.7083,1.6615589114942955,0.27095686602495317,True,False,False,True,False,False
Gator_other_Gertrude,Gator,USA,Other,237.4,False,0.939594759293114,1.8333,2.772759504718268,0.22870722576904143,True,False,False,True,False,False
Gator_assembly_Bailey,Gator,USA,Entertainment/public assembly,34.0,False,0.9175807434491164,0.5,4.3334,0.030337856531231364,True,False,False,True,False,False
Gator_public_Marcie,Gator,USA,Public services,3275.1,False,0.9541438147471054,101.6667,1.4754093523248024,-0.08615209906282864,True,False,True,False,False,False
Gator_public_Kendall,Gator,USA,Public services,726.5,False,0.9102681291895186,17.6667,1.3662710070358512,0.11282027490468316,True,False,False,True,False,False
Gator_public_Dewey,Gator,USA,Public services,333.7,False,0.9212370505789153,6.375,1.4183058823529413,0.400173485757642,True,False,False,True,False,False
Gator_public_Randall,Gator,USA,Public services,1806.6,False,0.9578001218769043,60.125,1.6715176715176716,0.1899982427138088,True,False,True,True,False,False
Gator_office_Betty,Gator,USA,Office,542.5,False,0.9066118220597197,31.0833,1.8201349277586303,-0.0697311555218715,True,False,False,False,False,False
Gator_other_Samuel,Gator,USA,Other,9568.5,False,0.7482480195003047,2.82,7.812056737588653,0.2664320070556408,True,False,False,True,False,False
Gator_warehouse_Stacie,Gator,USA,Warehouse/storage,1475.2,False,0.9047836684948203,19.8333,1.4958025139538047,0.48377755463626065,True,False,False,True,False,False
Gator_warehouse_Constance,Gator,USA,Warehouse/storage,1404.7,False,0.9413467397928093,12.6667,2.2368335872800333,0.422945280882703,True,False,False,True,False,False
Gator_assembly_Loyce,Gator,USA,Entertainment/public assembly,377.7,False,0.9541438147471054,21.4583,1.2660229375113592,0.07939165463216437,True,False,False,True,False,False
Gator_public_Noe,Gator,USA,Public services,2462.6,False,0.912096282754418,55.875,1.6142426666666698,0.3660739065942052,True,False,True,True,False,False
Gator_public_Nettie,Gator,USA,Public services,593.8,False,0.9066118220597197,16.1667,1.649483196941862,0.017366974743562538,True,False,False,True,False,False
Gator_public_Lindsey,Gator,USA,Public services,458.4,False,0.9504875076173065,26.45835,2.5196847120096306,-0.017739357833247645,True,False,False,False,False,False
Gator_assembly_Marjorie,Gator,USA,Entertainment/public assembly,1599.8,False,0.9559719683120049,47.7083,1.880349960069841,0.3097201424055761,True,False,True,True,False,False
Gator_public_Leroy,Gator,USA,Public services,758.8,False,0.9559719683120049,21.5833,1.7065647977834715,0.29533566054329835,True,False,False,True,False,False
Gator_public_Alexandra,Gator,USA,Public services,3088.7,False,0.9450792199878123,22.5,2.1666666666666665,0.3155432027411098,True,False,False,True,False,False
Gator_public_Dale,Gator,USA,Public services,1710.7,False,0.9102681291895186,42.9167,1.5874744796314744,0.4317330974564163,True,False,True,True,False,False
